player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
324,35997669.0000,32808735.0000,1213250.0000,142743.7830,94.5116,3998446,17993007.0000,16589817.0000,485115.0000,59165.7294,94.8976,6001554,18004662.0000,16218918.0000,728135.0000,83578.0536,94.1259,114373,1012
85,36002493.0000,32824717.0000,1202000.0000,155344.5974,94.5121,4001662,18007479.0000,16616474.0000,485140.0000,68498.0179,94.9695,5998338,17995014.0000,16208243.0000,716860.0000,86846.5795,94.0544,114669,1001
29,36003031.5000,32833341.0000,1193975.0000,143203.7576,94.5124,4002021,18009094.5000,16620895.0000,476465.0000,53658.7532,94.9374,5997979,17993937.0000,16212446.0000,717510.0000,89545.0043,94.0870,114950,989
176,36001678.5000,32814761.0000,1211380.0000,136430.6055,94.5127,4001119,18005035.5000,16602590.0000,479765.0000,52244.4702,94.8754,5998881,17996643.0000,16212171.0000,731615.0000,84186.1353,94.1497,114307,1018
940,36000021.0000,32817473.0000,1207275.0000,144107.3155,94.5131,4000014,18000063.0000,16598264.0000,491235.0000,65768.3030,94.9413,5999986,17999958.0000,16219209.0000,716040.0000,78339.0124,94.0849,114782,1004
887,36000276.0000,32821847.0000,1203390.0000,148514.0969,94.5138,4000184,18000828.0000,16615967.0000,486340.0000,58336.7165,95.0084,5999816,17999448.0000,16205880.0000,717050.0000,90177.3804,94.0192,114822,995
431,36001599.0000,32823611.0000,1203000.0000,149464.4464,94.5142,4001066,18004797.0000,16611522.0000,490625.0000,60084.8452,94.9866,5998934,17996802.0000,16212089.0000,712375.0000,89379.6012,94.0415,114625,1022
584,36000756.0000,32820881.0000,1205225.0000,154944.8295,94.5150,4000504,18002268.0000,16609572.0000,488660.0000,61607.7462,94.9782,5999496,17998488.0000,16211309.0000,716565.0000,93337.0833,94.0516,114919,998
128,36001084.5000,32819667.0000,1206875.0000,149390.8707,94.5153,4000723,18003253.5000,16596223.0000,474040.0000,58856.4881,94.8177,5999277,17997831.0000,16223444.0000,732835.0000,90534.3826,94.2129,114329,1004
105,36000121.5000,32834939.0000,1190935.0000,143987.7744,94.5160,4000081,18000364.5000,16619045.0000,474670.0000,57771.0119,94.9632,5999919,17999757.0000,16215894.0000,716265.0000,86216.7624,94.0688,114678,985
