player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
299,387540.0000,359407.0000,14840.0000,1199.1495,96.5699,14240,192240.0000,180165.0000,6135.0000,330.5795,96.9101,21700,195300.0000,179242.0000,8705.0000,868.5699,96.2350,1620,11
993,387990.0000,360521.0000,14175.0000,1970.9958,96.5736,14340,193590.0000,181817.0000,5550.0000,1380.9643,96.7855,21600,194400.0000,178704.0000,8625.0000,590.0315,96.3627,1620,9
653,388246.5000,360679.0000,14280.0000,1831.9706,96.5776,14397,194359.5000,182599.0000,5380.0000,613.9706,96.7172,21543,193887.0000,178080.0000,8900.0000,1218.0000,96.4376,1620,10
607,387994.5000,360249.0000,14475.0000,954.0674,96.5797,14341,193603.5000,181342.0000,4555.0000,696.4286,96.0194,21599,194391.0000,178907.0000,9920.0000,257.6388,97.1377,1620,9
906,387724.5000,359186.0000,15280.0000,1569.6364,96.5804,14281,192793.5000,180163.0000,5615.0000,544.4318,96.3611,21659,194931.0000,179023.0000,9665.0000,1025.2045,96.7973,1620,10
331,388291.5000,360807.0000,14215.0000,1329.3889,96.5826,14407,194494.5000,182786.0000,4010.0000,23.2941,96.0418,21533,193797.0000,178021.0000,10205.0000,1306.0948,97.1253,1620,9
546,387877.5000,359752.0000,14880.0000,688.5769,96.5851,14315,193252.5000,180883.0000,6680.0000,521.9231,97.0559,21625,194625.0000,178869.0000,8200.0000,166.6538,96.1177,1620,10
952,388048.5000,360563.0000,14260.0000,1243.3214,96.5918,14353,193765.5000,182034.0000,5970.0000,638.7500,97.0266,21587,194283.0000,178529.0000,8290.0000,604.5714,96.1582,1620,10
575,387864.0000,360021.0000,14635.0000,1704.2541,96.5947,14312,193212.0000,180853.0000,6940.0000,1102.6964,97.1953,21628,194652.0000,179168.0000,7695.0000,601.5577,95.9985,1620,11
520,388116.0000,359736.0000,15175.0000,2122.4505,96.5977,14368,193968.0000,181325.0000,5760.0000,1496.7198,96.4515,21572,194148.0000,178411.0000,9415.0000,625.7308,96.7437,1620,12
501,387400.5000,359631.0000,14590.0000,414.4481,96.5980,14209,191821.5000,179864.0000,4825.0000,67.8409,96.2817,21731,195579.0000,179767.0000,9765.0000,346.6071,96.9082,1620,8
133,387765.0000,360140.0000,14435.0000,1506.9715,96.5985,14290,192915.0000,180940.0000,6535.0000,1315.0000,97.1801,21650,194850.0000,179200.0000,7900.0000,191.9715,96.0226,1620,10
612,388071.0000,360074.0000,14800.0000,1143.4451,96.5993,14358,193833.0000,181689.0000,6425.0000,762.0165,97.0495,21582,194238.0000,178385.0000,8375.0000,381.4286,96.1501,1620,11
68,387841.5000,360505.0000,14150.0000,1203.6066,96.6000,14307,193144.5000,181643.0000,7070.0000,529.2045,97.7056,21633,194697.0000,178862.0000,7080.0000,674.4021,95.5033,1620,11
352,388836.0000,360903.0000,14720.0000,1150.1688,96.6019,14528,196128.0000,183810.0000,6545.0000,571.7045,97.0565,21412,192708.0000,177093.0000,8175.0000,578.4643,96.1392,1620,11
846,387832.5000,360176.0000,14480.0000,927.3994,96.6025,14305,193117.5000,181419.0000,6090.0000,305.6494,97.0958,21635,194715.0000,178757.0000,8390.0000,621.7500,96.1133,1620,11
974,388548.0000,360337.0000,15025.0000,1500.1224,96.6063,14464,195264.0000,182618.0000,6570.0000,499.8626,96.8883,21476,193284.0000,177719.0000,8455.0000,1000.2597,96.3215,1620,11
757,388161.0000,359640.0000,15370.0000,1409.4098,96.6120,14378,194103.0000,181342.0000,7045.0000,745.1598,97.0552,21562,194058.0000,178298.0000,8325.0000,664.2500,96.1687,1620,10
385,388552.5000,360366.0000,15040.0000,1828.7386,96.6165,14465,195277.5000,182763.0000,4750.0000,287.1818,96.0239,21475,193275.0000,177603.0000,10290.0000,1541.5568,97.2154,1620,12
524,387544.5000,359517.0000,14945.0000,492.7335,96.6243,14241,192253.5000,180276.0000,5220.0000,86.2500,96.4851,21699,195291.0000,179241.0000,9725.0000,406.4835,96.7612,1620,10
893,387999.0000,359987.0000,14915.0000,1715.1678,96.6245,14342,193617.0000,181185.0000,5395.0000,587.6434,96.3655,21598,194382.0000,178802.0000,9520.0000,1127.5245,96.8824,1620,12
60,388107.0000,360936.0000,14095.0000,1114.1542,96.6308,14366,193941.0000,182832.0000,5035.0000,138.0659,96.8681,21574,194166.0000,178104.0000,9060.0000,976.0883,96.3938,1620,10
937,387706.5000,359687.0000,14965.0000,1558.5000,96.6329,14277,192739.5000,180464.0000,6410.0000,714.0000,96.9568,21663,194967.0000,179223.0000,8555.0000,844.5000,96.3127,1620,9
286,387900.0000,360750.0000,14090.0000,655.4643,96.6332,14320,193320.0000,182276.0000,5070.0000,165.5357,96.9098,21620,194580.0000,178474.0000,9020.0000,489.9286,96.3583,1620,6
578,387355.5000,359423.0000,14905.0000,795.8298,96.6368,14199,191686.5000,179820.0000,6290.0000,264.0441,97.0908,21741,195669.0000,179603.0000,8615.0000,531.7857,96.1920,1620,12
445,388188.0000,360195.0000,14940.0000,1414.5795,96.6375,14384,194184.0000,182260.0000,5175.0000,523.3117,96.5244,21556,194004.0000,177935.0000,9765.0000,891.2679,96.7506,1620,12
154,388039.5000,360933.0000,14065.0000,1010.1125,96.6391,14351,193738.5000,182742.0000,5640.0000,710.5714,97.2352,21589,194301.0000,178191.0000,8425.0000,299.5411,96.0448,1620,10
190,388732.5000,360842.0000,14845.0000,2023.1937,96.6441,14505,195817.5000,183786.0000,4685.0000,48.7500,96.2483,21435,192915.0000,177056.0000,10160.0000,1974.4437,97.0458,1620,10
247,388692.0000,360593.0000,15055.0000,437.3611,96.6441,14496,195696.0000,183700.0000,7415.0000,239.9066,97.6591,21444,192996.0000,176893.0000,7640.0000,197.4545,95.6149,1620,9
779,387972.0000,360373.0000,14580.0000,2473.6883,96.6443,14336,193536.0000,181847.0000,6110.0000,153.7597,97.1173,21604,194436.0000,178526.0000,8470.0000,2319.9286,96.1735,1620,9
778,388516.5000,361029.0000,14500.0000,474.4409,96.6572,14457,195169.5000,183154.0000,5605.0000,128.7981,96.7154,21483,193347.0000,177875.0000,8895.0000,345.6429,96.5983,1620,9
670,388332.0000,360490.0000,14880.0000,1344.8231,96.6621,14416,194616.0000,182511.0000,5575.0000,231.8750,96.6447,21524,193716.0000,177979.0000,9305.0000,1112.9481,96.6797,1620,12
327,388494.0000,359629.0000,15900.0000,406.8942,96.6628,14452,195102.0000,181855.0000,5870.0000,95.5000,96.2189,21488,193392.0000,177774.0000,10030.0000,311.3942,97.1105,1620,11
251,387103.5000,359857.0000,14330.0000,515.7115,96.6633,14143,190930.5000,179783.0000,5965.0000,91.9615,97.2857,21797,196173.0000,180074.0000,8365.0000,423.7500,96.0576,1620,10
782,388075.5000,360208.0000,14930.0000,2186.0983,96.6662,14359,193846.5000,181644.0000,5750.0000,1244.8396,96.6713,21581,194229.0000,178564.0000,9180.0000,941.2587,96.6612,1620,10
715,387648.0000,359422.0000,15320.0000,1003.8787,96.6707,14264,192564.0000,180291.0000,5710.0000,184.6875,96.5918,21676,195084.0000,179131.0000,9610.0000,819.1912,96.7486,1620,12
806,389110.5000,361426.0000,14730.0000,987.2760,96.6707,14589,196951.5000,184847.0000,6065.0000,90.1786,96.9335,21351,192159.0000,176579.0000,8665.0000,897.0974,96.4014,1620,10
726,388309.5000,360310.0000,15085.0000,934.5195,96.6742,14411,194548.5000,182110.0000,6070.0000,788.7500,96.7265,21529,193761.0000,178200.0000,9015.0000,145.7695,96.6216,1620,11
40,388260.0000,360394.0000,14975.0000,567.9941,96.6798,14400,194400.0000,181941.0000,5925.0000,87.4286,96.6389,21540,193860.0000,178453.0000,9050.0000,480.5656,96.7208,1620,10
114,388705.5000,360690.0000,15110.0000,1803.6957,96.6799,14499,195736.5000,183265.0000,5770.0000,756.5934,96.5763,21441,192969.0000,177425.0000,9340.0000,1047.1023,96.7850,1620,10
557,388210.5000,360933.0000,14390.0000,485.1291,96.6803,14389,194251.5000,182252.0000,4880.0000,114.7500,96.3349,21551,193959.0000,178681.0000,9510.0000,370.3791,97.0262,1620,10
219,387954.0000,359476.0000,15605.0000,1017.4594,96.6818,14332,193482.0000,180893.0000,4820.0000,231.0000,95.9846,21608,194472.0000,178583.0000,10785.0000,786.4594,97.3755,1620,11
724,388309.5000,361208.0000,14265.0000,1188.4783,96.6943,14411,194548.5000,183349.0000,5085.0000,304.2500,96.8571,21529,193761.0000,177859.0000,9180.0000,884.2283,96.5308,1620,10
467,388867.5000,361529.0000,14530.0000,992.7800,96.7062,14535,196222.5000,184576.0000,5625.0000,100.2857,96.9313,21405,192645.0000,176953.0000,8905.0000,892.4943,96.4769,1620,11
76,388615.5000,361326.0000,14490.0000,626.8874,96.7064,14479,195466.5000,183535.0000,6120.0000,352.2802,97.0269,21461,193149.0000,177791.0000,8370.0000,274.6071,96.3821,1620,9
918,388197.0000,360817.0000,14610.0000,832.7727,96.7104,14386,194211.0000,182357.0000,3800.0000,0.0000,95.8530,21554,193986.0000,178460.0000,10810.0000,832.7727,97.5689,1620,9
800,387900.0000,359292.0000,15855.0000,2505.0234,96.7123,14320,193320.0000,180391.0000,6285.0000,501.3393,96.5632,21620,194580.0000,178901.0000,9570.0000,2003.6841,96.8604,1620,13
381,388903.5000,361331.0000,14805.0000,1844.6635,96.7171,14543,196330.5000,184550.0000,6365.0000,1042.2500,97.2416,21397,192573.0000,176781.0000,8440.0000,802.4135,96.1822,1620,11
930,388512.0000,361016.0000,14765.0000,880.6256,96.7231,14456,195156.0000,183735.0000,7075.0000,527.0227,97.7731,21484,193356.0000,177281.0000,7690.0000,353.6029,95.6634,1620,9
929,387648.0000,359718.0000,15240.0000,1300.0612,96.7264,14264,192564.0000,180325.0000,6820.0000,699.4987,97.1859,21676,195084.0000,179393.0000,8420.0000,600.5625,96.2729,1620,13
429,387535.5000,359868.0000,14985.0000,1467.3452,96.7274,14239,192226.5000,180463.0000,6600.0000,434.1136,97.3138,21701,195309.0000,179405.0000,8385.0000,1033.2315,96.1502,1620,12
