player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
840,388341.0000,359775.0000,15380.0000,555.6786,96.6045,14418,194643.0000,181782.0000,7170.0000,321.6868,97.0762,21522,193698.0000,177993.0000,8210.0000,233.9918,96.1306,1620,11
607,387994.5000,360406.0000,14425.0000,954.0674,96.6073,14341,193603.5000,181489.0000,4580.0000,696.4286,96.1083,21599,194391.0000,178917.0000,9845.0000,257.6388,97.1043,1620,9
653,388246.5000,360810.0000,14290.0000,1831.9706,96.6139,14397,194359.5000,182688.0000,5365.0000,613.9706,96.7552,21543,193887.0000,178122.0000,8925.0000,1218.0000,96.4722,1620,10
993,387990.0000,360635.0000,14225.0000,1970.9958,96.6159,14340,193590.0000,181921.0000,5545.0000,1380.9643,96.8366,21600,194400.0000,178714.0000,8680.0000,590.0315,96.3961,1620,9
906,387724.5000,359378.0000,15240.0000,1569.6364,96.6196,14281,192793.5000,180348.0000,5615.0000,544.4318,96.4571,21659,194931.0000,179030.0000,9625.0000,1025.2045,96.7804,1620,10
331,388291.5000,360938.0000,14230.0000,1329.3889,96.6202,14407,194494.5000,182914.0000,4040.0000,23.2941,96.1230,21533,193797.0000,178024.0000,10190.0000,1306.0948,97.1192,1620,9
952,388048.5000,360780.0000,14175.0000,1243.3214,96.6258,14353,193765.5000,182234.0000,5900.0000,638.7500,97.0937,21587,194283.0000,178546.0000,8275.0000,604.5714,96.1592,1620,10
501,387400.5000,359796.0000,14545.0000,414.4481,96.6289,14209,191821.5000,180005.0000,4810.0000,67.8409,96.3474,21731,195579.0000,179791.0000,9735.0000,346.6071,96.9051,1620,8
429,387535.5000,359988.0000,14490.0000,1462.3452,96.6306,14239,192226.5000,180564.0000,6115.0000,429.1136,97.1141,21701,195309.0000,179424.0000,8375.0000,1033.2315,96.1548,1620,11
476,387976.5000,360402.0000,14520.0000,851.2403,96.6352,14337,193549.5000,181633.0000,4890.0000,34.7727,96.3697,21603,194427.0000,178769.0000,9630.0000,816.4675,96.8996,1620,9
524,387544.5000,359528.0000,15000.0000,494.2335,96.6413,14241,192253.5000,180291.0000,5205.0000,87.7500,96.4851,21699,195291.0000,179237.0000,9795.0000,406.4835,96.7950,1620,10
352,388836.0000,361079.0000,14705.0000,1150.1688,96.6433,14528,196128.0000,183986.0000,6515.0000,571.7045,97.1310,21412,192708.0000,177093.0000,8190.0000,578.4643,96.1470,1620,11
974,388548.0000,360438.0000,15080.0000,1500.1224,96.6465,14464,195264.0000,182728.0000,6645.0000,499.8626,96.9831,21476,193284.0000,177710.0000,8435.0000,1000.2597,96.3065,1620,11
893,387999.0000,360038.0000,14960.0000,1715.1678,96.6492,14342,193617.0000,181200.0000,5380.0000,587.6434,96.3655,21598,194382.0000,178838.0000,9580.0000,1127.5245,96.9318,1620,12
575,387864.0000,360198.0000,14690.0000,1704.2541,96.6545,14312,193212.0000,181002.0000,6995.0000,1102.6964,97.3009,21628,194652.0000,179196.0000,7695.0000,601.5577,96.0129,1620,11
67,388372.5000,360063.0000,15320.0000,600.6364,96.6554,14425,194737.5000,182405.0000,6795.0000,323.4432,97.1564,21515,193635.0000,177658.0000,8525.0000,277.1932,96.1515,1620,11
133,387765.0000,360312.0000,14485.0000,1506.9715,96.6557,14290,192915.0000,181098.0000,6515.0000,1315.0000,97.2516,21650,194850.0000,179214.0000,7970.0000,191.9715,96.0657,1620,10
68,387841.5000,360657.0000,14220.0000,1203.6066,96.6573,14307,193144.5000,181776.0000,7110.0000,529.2045,97.7952,21633,194697.0000,178881.0000,7110.0000,674.4021,95.5284,1620,11
60,388107.0000,361055.0000,14095.0000,1114.1542,96.6615,14366,193941.0000,182912.0000,5020.0000,138.0659,96.9016,21574,194166.0000,178143.0000,9075.0000,976.0883,96.4216,1620,10
