player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp_excl_grand,buyer_rtp_incl_grand,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
34,4851900.0000,4543312.0000,194310.0000,16922.4725,97.6447,359400,4851900.0000,4543312.0000,194310.0000,16922.4725,97.6447,97.9935,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
703,4851900.0000,4543312.0000,194345.0000,15761.8837,97.6454,359400,4851900.0000,4543312.0000,194345.0000,15761.8837,97.6454,97.9703,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
686,4851900.0000,4543312.0000,194385.0000,13099.3073,97.6462,359400,4851900.0000,4543312.0000,194385.0000,13099.3073,97.6462,97.9162,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
491,4851900.0000,4543312.0000,194400.0000,15309.6052,97.6465,359400,4851900.0000,4543312.0000,194400.0000,15309.6052,97.6465,97.9621,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
208,4851900.0000,4543312.0000,194505.0000,13669.6507,97.6487,359400,4851900.0000,4543312.0000,194505.0000,13669.6507,97.6487,97.9304,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
580,4851900.0000,4543312.0000,194535.0000,12071.0471,97.6493,359400,4851900.0000,4543312.0000,194535.0000,12071.0471,97.6493,97.8981,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,263
185,4851900.0000,4543312.0000,194735.0000,15870.1334,97.6534,359400,4851900.0000,4543312.0000,194735.0000,15870.1334,97.6534,97.9805,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,271
926,4851900.0000,4543312.0000,194750.0000,13185.8050,97.6537,359400,4851900.0000,4543312.0000,194750.0000,13185.8050,97.6537,97.9255,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
785,4851900.0000,4543312.0000,194920.0000,15620.8306,97.6572,359400,4851900.0000,4543312.0000,194920.0000,15620.8306,97.6572,97.9792,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,265
338,4851900.0000,4543312.0000,194935.0000,13361.8595,97.6576,359400,4851900.0000,4543312.0000,194935.0000,13361.8595,97.6576,97.9330,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
774,4851900.0000,4543312.0000,194940.0000,15169.0395,97.6577,359400,4851900.0000,4543312.0000,194940.0000,15169.0395,97.6577,97.9703,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
37,4851900.0000,4543312.0000,195110.0000,14837.8347,97.6612,359400,4851900.0000,4543312.0000,195110.0000,14837.8347,97.6612,97.9670,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
256,4851900.0000,4543312.0000,195140.0000,13632.6664,97.6618,359400,4851900.0000,4543312.0000,195140.0000,13632.6664,97.6618,97.9428,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,260
734,4851900.0000,4543312.0000,195150.0000,13723.1233,97.6620,359400,4851900.0000,4543312.0000,195150.0000,13723.1233,97.6620,97.9448,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
